Kreis,Datum,Länge (h),TO-Punkte,AfD-Anträge,Kooperation,Inhaltlich,Personell,Organisatorisch,Notizen,Person
9479,12/12/2022,2,10,0,0,0,0,0,"kein richtiges Protokoll, aber ausführliche TOP",Ella
9479,3/6/2023,2.5,9,0,0,0,0,0,,Ella
9479,5/8/2023,1.75,7,0,0,0,0,0,,Ella
9479,7/3/2023,2.25,6,0,0,0,0,0,,Ella
9479,12/11/2023,2.5,17,0,0,0,0,0,,Ella
9479,3/25/2024,0.75,7,0,0,0,0,0,,Ella
9479,5/13/2024,1.25,8,0,0,0,0,0,,Ella
9478,5/11/2020,NA,12,0,0,0,0,0,"erst ab 2020, nur Beschlüsse veröffentlicht",Ella
9478,7/20/2020,NA,5,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,10/26/2020,NA,5,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,4/21/2021,NA,7,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,7/19/2021,NA,7,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,11/29/2021,NA,4,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,4/25/2022,NA,5,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,7/18/2022,NA,4,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,12/1/2022,NA,8,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,4/18/2023,NA,8,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,7/24/2023,NA,6,0,0,0,0,0,"nur TOP veröffentlicht, teilweise Beschlüsse",Ella
9478,10/25/2023,NA,2,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,12/4/2023,NA,4,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,12/14/2023,NA,4,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
9478,4/25/2024,NA,4,0,0,0,0,0,nur Beschlüsse veröffentlicht,Ella
7232,8/12/2019,2.2,22,0,0,0,0,0,,Merle
7232,9/16/2019,1.55,11,0,0,0,0,0,,Merle
7232,11/18/2019,3.55,26,0,0,0,0,0,,Merle
7232,11/28/2019,2.35,26,0,0,0,0,0,,Merle
7232,12/16/2019,3.25,7,0,0,0,0,0,,Merle
7232,2/3/2020,1.25,16,0,0,0,0,0,,Merle
7232,6/22/2020,4.25,23,0,0,0,0,0,,Merle
7232,9/21/2020,4.2,14,0,0,0,0,0,,Merle
7232,11/30/2020,3.4,13,0,0,0,0,0,,Merle
7232,1/29/2021,2.15,10,0,0,0,0,0,,Merle
7232,4/26/2021,2.4,16,0,0,0,0,0,,Merle
7232,6/23/2021,2.1,1,0,0,0,0,0,,Merle
7232,7/5/2021,3.15,17,0,0,0,0,0,,Merle
7232,8/30/2021,1.2,14,1,0,0,0,0,,Merle
7232,10/4/2021,1.1,1,0,0,0,0,0,,Merle
7232,10/25/2021,1,8,0,0,0,0,0,,Merle
7232,11/12/2021,1.15,1,0,0,0,0,0,,Merle
7232,12/6/2021,1.45,19,0,0,0,0,0,,Merle
7232,1/31/2022,2.25,15,0,0,0,0,0,,Merle
7232,3/7/2022,1.35,16,0,0,0,0,0,,Merle
7232,5/16/2022,3,20,0,0,0,0,0,,Merle
7232,7/11/2022,2.3,8,0,0,0,0,0,,Merle
7232,10/7/2022,1.45,15,0,0,0,0,0,,Merle
7232,12/8/2022,1.55,14,0,0,0,0,0,,Merle
7232,1/30/2023,2.1,4,0,0,0,0,0,,Merle
7232,3/20/2023,1.45,11,0,0,0,0,0,,Merle
7232,4/18/2023,1.4,1,0,0,0,0,0,,Merle
7232,5/8/2023,2.4,11,0,0,0,0,0,,Merle
7232,6/30/2023,0.25,2,0,0,0,0,0,,Merle
7232,7/17/2023,2.55,14,0,0,0,0,0,,Merle
7232,10/6/2023,2.05,11,0,0,0,0,0,,Merle
7232,12/4/2023,2.1,14,1,0,0,0,0,,Merle
7232,1/22/2024,1.35,NA,NA,NA,NA,NA,NA,,Merle
7232,3/4/2024,3.15,NA,NA,NA,NA,NA,NA,,Merle
7232,4/23/2024,2.1,NA,NA,NA,NA,NA,NA,,Merle
7231,8/26/2019,4.55,29,1,0,0,0,0,,Merle
7231,12/9/2019,6.2,23,1,0,0,0,0,,Merle
7231,6/22/2020,4.35,18,0,0,0,0,0,,Merle
7231,10/5/2020,6.3,14,0,0,0,0,0,,Merle
7231,12/7/2020,3,17,0,0,0,0,0,,Merle
7231,6/28/2021,2.15,15,0,0,0,0,0,,Merle
7231,8/9/2021,1.5,5,0,0,0,0,0,,Merle
7231,10/25/2021,3.5,16,0,0,0,0,0,,Merle
7231,12/13/2021,3,15,0,0,0,0,0,,Merle
7231,4/11/2022,1.45,10,0,0,0,0,0,,Merle
7231,7/18/2022,3.3,14,0,0,0,0,0,,Merle
7231,12/5/2022,3.15,19,0,0,0,0,0,,Merle
7231,1/9/2023,4.4,12,0,0,0,0,0,,Merle
7231,5/8/2023,2.3,15,0,0,0,0,0,,Merle
7231,7/17/2023,2.45,12,0,0,0,0,0,,Merle
7231,10/30/2023,2.45,12,0,0,0,0,0,,Merle
7231,12/11/2023,6,18,0,0,0,0,0,,Merle
7231,4/29/2024,3,10,0,0,0,0,0,,Merle
12060,7/17/2019,2,27,0,0,0,0,0,,Thomas
12060,9/11/2019,4,19,0,0,0,0,0,AFD Fraktion hat sich in dieser Sitzung gespalten: AfD-Fraktion mit 5 Abg. und AfD – Der Flügel nit 3 Abg. ,Thomas
12060,12/4/2019,6,34,4,0,0,0,0,keine genauen Abstimmungsergebnisse,Thomas
12060,12/18/2019,2,24,4,0,0,0,0,teiweise keine genauen Abstimmungsergebnisse,Thomas
12060,3/11/2020,5.5,29,0,0,0,0,0,Fraktion AfD – Der Flügel hat sich umbenant in AFD-DIE KONSERVATIVEN,Thomas
12060,6/10/2020,5.5,35,9,0,0,0,0,keine genauen Abstimmungsergebnisse,Thomas
12060,6/17/2020,2,15,7,0,0,0,0,teilweise keine genauen Abstimmungsergebnisse,Thomas
12060,9/9/2020,5.5,39,6,0,0,0,0,keine genauen Abstimmungsergebnisse,Thomas
12060,12/2/2020,5.5,38,4,0,0,0,0,teilweise keine genauen Abstimmungsergebnisse,Thomas
12060,3/10/2021,5.5,28,4,0,0,0,0,keine genauen Abstimmungsergebnisse; Ab dieser sitzung 4 Abg. AFD und 4 Abg.  AFD-DIE KONSERVATIVEN,Thomas
12060,6/23/2021,6.5,28,6,0,0,0,0,keine genauen Abstimmungsergebnisse; 1 Abg. ist aus der AFD Fraktion ausgeträten: 3 Abg. AFD und 4 Abg. Die Konservativen (ehemals AFD-DIE KONSERVATIVEN),Thomas
12060,9/8/2021,5.5,22,3,0,0,0,0,keine genauen Abstimmungsergebnisse; Änderungen bei beiden AFD-Fraktionen: 3. Abg. AFD und 5. Abg. AFD-DIE KONSERVATIVEN (ehemals Die Konservativen),Thomas
12060,12/1/2021,5.5,34,1,0,0,0,0,keine genauen Abstimmungsergebnisse,Thomas
12060,12/15/2021,1.5,7,0,0,0,0,0,,Thomas
12060,3/16/2022,4.5,24,6,0,0,0,0,keine genauen Abstimmungsergebnisse; Alle 5. Abg. der Fraktion AFD-DIE KONSERVATIVEN sind aus der Partei AFD ausgetreten. Die Fraktion AFD-DIE KONSERVATIVEN heißt ab jetzt Die Konservativen,Thomas
12060,6/1/2022,4.5,22,0,0,0,0,0,,Thomas
12060,9/21/2022,5.5,33,0,0,0,0,0,,Thomas
12060,12/7/2022,5.5,48,3,0,0,0,0,keine genauen Abstimmungsergebnisse; Die AFD Fraktion hat sich aufgelöst: die 3Abg. sind jetzt Fraktionslos; für die Untersuchung  werden ab jetzt nur noch Anträge etc. von  DIE KONSERVATIVEN betrachtet ,Thomas
12060,3/8/2023,4,18,0,0,0,0,0,,Thomas
12060,6/21/2023,4,18,0,0,0,0,0,,Thomas
12060,9/27/2023,5,34,3,0,0,0,0,"keine genauen Abstimmungsergebnisse; 1 Abg. ist aus der Fraktion  DIE KONSERVATIVEN ausgetreten, die Fraktion besteht ab jetzt aus 4 Abg. ",Thomas
12060,12/6/2023,2.5,20,0,0,0,0,0,,Thomas
12060,3/13/2024,5,32,1,0,0,0,0,Antrag Einstimmig abgelehnt (o_o),Thomas
10045,7/3/2019,1.5,36,0,0,0,0,0,,Thomas
10045,7/15/2019,1,7,0,0,0,0,0,,Thomas
10045,9/25/2019,0.5,15,0,0,0,0,0,,Thomas
10045,12/11/2019,2,17,0,0,0,0,0,,Thomas
10045,5/28/2020,1.5,33,0,0,0,0,0,,Thomas
10045,7/2/2020,1,20,0,0,0,0,0,,Thomas
10045,8/31/2020,0.5,3,0,0,0,0,0,,Thomas
10045,10/5/2020,1,17,0,0,0,0,0,,Thomas
10045,12/15/2020,1,17,0,0,0,0,0,,Thomas
10045,4/8/2021,2.5,14,1,0,0,0,0,,Thomas
10045,5/7/2021,1.5,14,0,0,0,0,0,,Thomas
10045,7/5/2021,0.5,21,0,0,0,0,0,,Thomas
10045,10/13/2021,0.5,17,0,0,0,0,0,,Thomas
10045,12/14/2021,1.5,10,0,0,0,0,0,,Thomas
10045,1/31/2022,1,7,0,0,0,0,0,,Thomas
10045,3/30/2022,1.5,23,0,0,0,0,0,,Thomas
10045,5/5/2022,1,9,1,0,0,0,0,,Thomas
10045,5/24/2022,0.5,12,0,0,0,0,0,,Thomas
10045,7/11/2022,0.5,10,0,0,0,0,0,,Thomas
10045,10/13/2022,0.5,17,0,0,0,0,0,,Thomas
10045,12/13/2022,1.5,18,0,0,0,0,0,,Thomas
10045,3/23/2023,0.5,12,0,0,0,0,0,,Thomas
10045,5/25/2023,NA,NA,NA,NA,NA,NA,NA,kein Protokoll,Thomas
10045,7/10/2023,1,16,0,0,0,0,0,,Thomas
10045,10/17/2023,0.5,14,0,0,0,0,0,,Thomas
10045,12/18/2023,1.5,21,0,0,0,0,0,,Thomas
10045,3/20/2024,0.5,11,0,0,0,0,0,,Thomas
10045,5/15/2024,0.5,10,0,0,0,0,0,,Thomas
10044,8/13/2019,3,24,0,0,0,0,0,,Thomas
10044,9/2/2019,1.5,9,0,0,0,0,0,,Thomas
10044,11/12/2019,2.5,12,0,0,0,0,0,,Thomas
10044,12/7/2019,2.5,15,0,0,0,0,0,,Thomas
10044,2/6/2020,2,13,0,0,0,0,0,,Thomas
10044,3/31/2020,1.5,6,0,0,0,0,0,,Thomas
10044,6/4/2020,3,11,0,0,0,0,0,,Thomas
10044,8/25/2020,1,5,0,0,0,0,0,,Thomas
10044,9/29/2020,1,8,0,0,0,0,0,,Thomas
10044,11/3/2020,2.5,15,0,0,0,0,0,,Thomas
10044,11/30/2020,1,3,1,0,0,0,0,,Thomas
10044,12/14/2020,2.5,22,0,0,0,0,0,,Thomas
10044,1/26/2021,2,12,0,0,0,0,0,,Thomas
10044,3/11/2021,1,8,0,0,0,0,0,,Thomas
10044,3/18/2021,1.5,3,0,0,0,0,0,,Thomas
10044,4/13/2021,1,5,0,0,0,0,0,,Thomas
10044,4/15/2021,0.5,2,0,0,0,0,0,,Thomas
10044,5/11/2021,1,5,0,0,0,0,0,,Thomas
10044,6/17/2021,1,6,1,0,0,0,0,,Thomas
10044,7/15/2021,1.5,5,0,0,0,0,0,,Thomas
10044,9/9/2021,1,6,0,0,0,0,0,,Thomas
10044,9/23/2021,0.5,2,0,0,0,0,0,,Thomas
10044,10/14/2021,0.5,3,0,0,0,0,0,1 Abg. ist aus der AfD ausgetreten: Die Fraktion besteht ab jetzt 2 Abg.,Thomas
10044,11/11/2021,2,5,0,0,0,0,0,,Thomas
10044,12/16/2021,3.5,23,0,0,0,0,0,,Thomas
10044,1/27/2022,1,6,0,0,0,0,0,,Thomas
10044,3/15/2022,1,4,0,0,0,0,0,,Thomas
10044,4/7/2022,0.5,6,0,0,0,0,0,,Thomas
10044,5/19/2022,1.5,6,0,0,0,0,0,,Thomas
10044,6/21/2022,1.5,8,0,0,0,0,0,,Thomas
10044,7/21/2022,2.5,8,0,0,0,0,0,,Thomas
10044,9/13/2022,1.5,10,0,0,0,0,0,,Thomas
10044,10/20/2022,2.5,7,0,0,0,0,0,,Thomas
10044,11/17/2022,1,7,0,0,0,0,0,,Thomas
10044,11/24/2022,0.5,3,0,0,0,0,0,,Thomas
10044,12/15/2022,2.5,16,0,0,0,0,0,,Thomas
10044,1/24/2023,1,5,0,0,0,0,0,,Thomas
10044,3/2/2023,0.5,4,0,0,0,0,0,,Thomas
10044,3/30/2023,1.5,13,0,0,0,0,0,,Thomas
10044,4/27/2023,1,8,0,0,0,0,0,,Thomas
10044,5/25/2023,0.5,5,0,0,0,0,0,,Thomas
10044,6/20/2023,1.5,8,0,0,0,0,0,,Thomas
10044,7/18/2023,1.5,10,0,0,0,0,0,,Thomas
10044,9/21/2023,1,15,0,0,0,0,0,,Thomas
10044,10/19/2023,1,4,0,0,0,0,0,,Thomas
10044,11/21/2023,0.5,7,0,0,0,0,0,,Thomas
10044,12/14/2023,3,18,0,0,0,0,0,,Thomas
10044,1/25/2024,1.5,6,0,0,0,0,0,,Thomas
